ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"028252154","01"," ","0010000000"," ","0006000000"," "," "
"028252159","01"," "," "," ","0004500000"," "," "
"028252159","01"," ","0003000000"," "," "," "," "
"028252160","01"," "," "," ","0003000000"," "," "
"028252162","01"," "," "," ","0002500000"," ","0002000000"
"028252165","01"," "," "," "," ","0002500000"," "
"028252167","01","0015000000"," "," "," "," "," "
"028252172","01"," ","0003000000"," ","0002800000"," ","0002000000"
"028252173","01"," "," "," ","0005000000"," "," "
"028252174","01"," ","0004000000"," ","0003400000"," "," "
"028252175","01"," ","0006000000"," "," "," "," "
"028253149","01"," "," "," "," ","0001400000"," "
"028253151","01"," "," "," ","0004500000"," ","0004000000"
"028253152","01"," "," "," "," ","0004000000"," "
"028253153","01"," "," "," ","0005500000"," ","0001000000"
"028253154","02"," "," "," "," "," ","0008000000"
"028253155","01"," ","0004000000"," ","0004000000"," ","0004000000"
"028253163","01"," ","0012000000"," "," "," ","0010000000"
"028254146","01"," "," "," ","0001200000"," ","0002000000"
"028254148","01"," "," "," ","0030000000"," "," "
"028254149","01"," "," ","0015000000"," "," "," "
"028254156","01"," ","0010000000"," ","0009500000"," "," "
"028254167","01"," "," "," "," "," ","0006000000"
"028254169","01"," "," "," "," "," ","0002000000"
"028254170","01"," ","0005000000","0001800000"," "," "," "
"028254174","01","0018000000"," "," "," "," "," "
"029031001","01"," ","0000600000"," ","0002200000"," ","0000500000"
"029031002","01"," "," "," ","0002050000"," "," "
"029031002","02"," "," "," ","0002050000"," "," "
"029031003","01"," "," "," ","0001800000"," "," "
"029031003","02"," "," "," ","0001800000"," "," "
"029031003","03"," "," "," ","0001800000"," "," "
"029031005","01"," "," "," ","0005400000"," "," "
"029031011","01"," "," "," ","0002000000"," "," "
"029031011","02"," "," "," ","0002000000"," "," "
"029031012","01"," "," "," ","0002650000"," "," "
"029031012","02"," "," "," ","0002650000"," "," "
"029031013","01"," "," "," ","0005400000"," ","0001000000"
"029031014","01"," "," "," ","0001350000"," "," "
"029031014","02"," "," "," ","0001350000"," "," "
"029031014","03"," "," "," ","0001350000"," "," "
"029031014","04"," "," "," ","0001350000"," "," "
"029031014","06"," "," "," ","0001560000"," "," "
"029031016","07"," "," "," ","0001800000"," "," "
"029031017","02"," "," "," "," ","0000200000"," "
"029031017","03"," "," "," "," ","0000200000"," "
"029031019","01"," "," "," ","0003920000"," "," "
"029031019","03"," "," "," "," ","0002500000"," "
"029031019","04"," "," "," "," ","0002500000"," "
"029031019","05"," "," "," "," ","0002500000"," "
"029031019","06"," "," "," "," ","0002500000"," "
"029031020","01"," "," "," ","0003420000"," "," "
"029031021","01"," "," "," ","0001700000"," "," "
"029031021","02"," "," "," ","0001700000"," "," "
"029031021","03"," "," "," ","0001700000"," "," "
"029031023","01"," "," "," ","0003100000","0000700000"," "
"029031024","03"," "," "," "," ","0001500000"," "
"029031024","04"," "," "," "," ","0001500000"," "
"029031025","01"," ","0001000000"," ","0001350000"," "," "
"029031025","02"," "," "," ","0001350000"," "," "
"029031025","03"," "," "," ","0001350000"," "," "
"029031027","04"," "," "," "," ","0001500000"," "
"029031027","05"," "," "," "," ","0001500000"," "
"029031028","01"," "," "," ","0002050000"," ","0001500000"
"029031028","02"," "," "," ","0002050000"," "," "
"029031029","01"," ","0002000000"," "," "," "," "
"029031029","03"," "," "," "," ","0000500000"," "
"029031030","01"," "," ","0000100000"," "," "," "
"029031031","01","0","0","0","0001080000","0","0"
"029031031","02","0","0","0","0001080000","0","0"
"029031031","03","0","0","0","0001080000","0000550000","0"
"029031031","04","0","0","0","0001080000","0000550000","0"
"029031031","05","0","0","0","0001080000","0","0"
"029031032","01","0","0","0","0002000000","0","0"
"029031032","02","0","0","0","0002000000","0","0"
"029031033","02"," "," "," "," ","0001500000"," "
"029031034","02"," "," "," "," ","0001800000"," "
"029031035","04","0","0","0","0","0","0001000000"
"029031037","01","0","0","0","0001825000","0","0"
"029031037","02","0","0","0","0001825000","0","0"
"029031037","03","0","0","0","0001825000","0","0"
"029031037","04","0","0","0","0001825000","0","0"
"029031038","01","0012900000"," "," "," "," "," "
"029031041","01","0","0","00","0002800000","0","0"
"029031041","02","0","0","0","0002800000","0","0"
"029031042","02"," "," "," ","0005420000"," ","0001500000"
"029031043","01"," "," "," ","0004400000"," ","0002000000"
"029031043","02"," "," "," "," ","0001500000"," "
"029031044","01","0","0001000000"," ","0002800000"," "," "
"029031044","02"," "," "," ","0002800000"," "," "
"029031045","01"," ","0002000000"," ","0014000000"," "," "
"029031046","01"," "," "," ","0006000000"," "," "
"029031047","01","0","0","0","0","0002000000"," "
"029031048","01"," ","0005000000"," "," "," ","0004500000"
"029031049","02","0","0","0","0","0003500000","0"
"029031050","01"," "," "," ","0001500000"," ","0001000000"
"029031050","02"," "," "," ","0001500000"," "," "
"029032001","03"," "," "," "," ","0003000000"," "
"029032001","04"," "," "," "," ","0003000000"," "
"029032002","04"," "," "," "," ","0002000000"," "
"029032003","03"," "," "," ","0004000000"," "," "
"029032003","05"," "," "," "," ","0002500000"," "
"029032004","01"," ","0006000000"," "," "," "," "
"029032004","03"," "," "," "," ","0002000000"," "
"029032005","03"," "," "," "," ","0002300000"," "
"029032008","01","0016500000"," "," "," "," "," "
"029032010","01","0013200000"," "," "," "," "," "
"029032011","01"," "," "," "," "," ","0005000000"
"029032012","01"," "," "," ","0002200000"," ","0002000000"
"029032012","02"," "," "," ","0002200000"," "," "
"029032013","01"," ","0040000000"," "," "," ","0003000000"
"029032014","01"," "," "," ","0006100000"," "," "
"029032017","01"," "," "," ","0002700000"," "," "
"029032018","01"," "," "," ","0004400000"," "," "
"029032019","01"," ","0008400000"," "," "," "," "
"029032020","01","0","0","0","0004000000","0","0"
"029032022","01"," "," "," ","0004800000"," ","0002000000"
"029032023","01"," "," "," "," ","0002000000"," "
"029032023","08"," "," "," "," "," ","0000250000"
"029032024","01"," "," "," ","0002650000"," ","0003000000"
"029032024","02"," "," "," ","0002650000"," "," "
"029032025","01"," "," "," "," ","0003000000"," "
"029032026","01"," ","0003000000"," "," "," "," "
"029032029","01"," ","0010000000"," "," "," "," "
"029032030","01"," "," "," ","0006000000"," "," "
"029032031","01"," "," "," ","0003800000"," "," "
"029032032","01"," "," "," ","0004000000"," "," "
"029032033","01"," "," "," ","0003200000"," "," "
"029032034","01"," "," "," ","0005100000"," ","0002000000"
"029032035","02"," ","0000370000"," "," "," "," "
"029032037","01"," "," "," "," ","0005000000","0003000000"
"029032038","01"," "," "," ","0002220000"," ","0001000000"
"029032041","01"," ","0006000000"," "," "," "," "
"029032041","02"," "," "," "," ","0001500000"," "
"029032041","03"," "," "," "," ","0001500000"," "
"029032043","01"," ","0006000000"," "," "," "," "
"029032043","02"," "," "," "," ","0002000000"," "
"029032043","03"," "," "," "," ","0002000000"," "
"029032044","01"," ","0004000000"," ","0003600000"," "," "
"029032044","02"," "," "," "," ","0002000000"," "
"029032044","03"," "," "," "," ","0002000000"," "
"029032045","01"," "," "," ","0003200000"," "," "
"029032045","03"," "," "," "," ","0002000000"," "
"029032047","01"," "," "," ","0003600000"," ","0000500000"
"029032048","01"," "," "," ","0000121700","0000500000","0002000000"
"029032048","03"," "," "," ","0000121700"," "," "
"029032048","04"," "," "," ","0000121700"," "," "
"029032049","04"," "," "," "," ","0002500000"," "
"029032050","01"," "," "," "," "," ","0006000000"
"029033002","01"," ","0005000000"," "," "," ","0003000000"
"029033003","01"," "," "," ","0003500000"," ","0001000000"
"029033004","01"," ","0003000000"," "," ","0002000000"," "
"029033004","02"," "," "," "," ","0002000000"," "
"029033005","01"," ","0006500000"," "," "," "," "
"029033005","03"," "," "," "," ","0001500000"," "
"029033005","04"," "," "," "," ","0001500000"," "
"029033006","01"," "," "," ","0008000000"," "," "
"029033007","01"," "," "," "," ","0002000000"," "
"029033007","03"," "," "," "," ","0003000000"," "
"029033008","01"," "," "," ","0006000000"," ","0002000000"
"029033011","01"," "," "," "," ","0004000000"," "
"029033012","03"," "," "," "," ","0006000000"," "
"029033013","01"," ","0003500000"," "," ","0000150000"," "
"029033014","01"," "," "," ","0001340000","0002400000"," "
"029033014","02"," "," "," ","0001340000","0002400000"," "
"029033014","03"," "," "," ","0001340000"," "," "
"029033015","01"," "," "," "," ","0018000000"," "
"029033015","02"," "," "," "," ","0018000000"," "
"029033016","01"," ","0006000000"," "," "," ","0004000000"
"029033017","01"," "," "," ","0004500000","0002000000"," "
"029033018","01"," "," "," "," ","0003000000"," "
"029033019","01"," "," "," ","0003500000"," ","0002000000"
"029033020","01"," "," "," ","0003500000"," "," "
"029033021","01"," "," "," ","0003000000"," "," "
"029033021","02"," "," "," ","0003000000","0002000000"," "
"029033021","03"," "," "," "," ","0002000000"," "
"029033021","04"," "," "," "," ","0002000000"," "
"029033022","01"," "," "," ","0001500000"," "," "
"029033022","02"," "," "," ","0001500000","0001000000"," "
"029033022","03"," "," "," ","0002060000","0001000000"," "
"029033022","04"," "," "," ","0002060000","0001000000"," "
"029033022","05"," "," "," ","0001500000"," "," "
"029033022","06"," "," "," ","0001500000"," "," "
"029033023","01"," ","0003000000"," "," "," "," "
"029033023","03"," "," "," "," ","0002000000"," "
"029033023","05"," "," "," "," ","0002000000"," "
"029033023","06"," "," "," "," ","0002000000"," "
"029033024","01"," ","0004000000"," "," "," "," "
"029033024","03"," "," "," "," ","0003000000"," "
"029033024","04"," "," "," "," ","0003000000"," "
"029033025","02"," "," "," "," ","0002000000"," "
"029033026","01"," "," "," ","0005200000"," "," "
"029033026","02"," "," "," "," ","0001500000"," "
"029033027","01"," ","0003000000"," "," "," ","0001700000"
"029033028","01"," ","0004000000"," ","0002700000"," ","0001000000"
"029033029","03"," "," "," "," ","0003000000"," "
"029033030","01"," ","0002000000"," ","0006000000"," "," "
"029033031","01"," ","0002000000"," "," "," ","0004000000"
"029033032","01"," ","0002000000"," "," "," ","0003000000"
"029033033","01"," ","0008000000"," "," "," ","0003000000"
"029033034","01"," "," "," ","0003900000"," "," "
"029033035","01"," ","0005000000"," "," "," ","0002000000"
"029033036","01"," "," "," ","0003900000"," "," "
"029033037","01"," "," "," ","0003500000"," ","0002000000"
"029033038","01"," "," "," ","0002250000"," ","0002000000"
"029033040","01"," "," "," ","0002600000"," ","0003000000"
"029033040","02"," "," "," ","0002600000"," "," "
"029033041","02"," "," "," "," ","0002200000"," "
"029033042","01"," "," "," ","0004000000","0002000000"," "
"029033043","01"," "," "," "," "," ","0002000000"
"029033047","01"," "," "," ","0002300000"," "," "
"029033047","02"," "," "," ","0002300000"," "," "
"029033048","01"," "," "," "," ","0004000000"," "
"029033049","01"," "," "," ","0006000000"," "," "
"029033049","03"," "," "," "," ","0002500000"," "
"029033049","05"," "," "," "," ","0002500000"," "
"029033050","01"," "," "," "," ","0048000000"," "
"029034001","01"," "," "," ","0006500000","0001000000","0001000000"
"029034002","01"," "," "," ","0006500000","0001500000"," "
"029034003","01"," "," "," ","0006000000"," "," "
"029034003","03"," "," "," "," ","0003500000"," "
"029034004","01"," "," "," ","0004500000"," ","0001500000"
"029034005","01"," "," "," ","0004500000"," ","0001000000"
"029034006","01"," "," "," ","0002700000"," ","0002000000"
"029034006","02"," "," "," ","0002700000"," "," "
"029034008","01"," "," "," ","0003500000"," ","0002000000"
"029034008","02"," "," "," "," ","0002000000"," "
"029034009","01"," "," "," "," ","0009500000"," "
"029034010","01"," ","0006000000"," "," "," ","0003000000"
"029034011","01"," "," "," ","0005560000"," ","0002000000"
"029034012","01"," ","0006000000"," ","0002000000"," "," "
"029034012","03"," "," "," "," ","0004000000"," "
"029034013","01"," "," "," ","0000840000"," "," "
"029034014","01"," "," "," ","0002480000"," ","0002000000"
"029034015","01"," "," "," ","0004500000"," ","0002000000"
"029034018","01"," "," "," ","0004500000"," ","0002000000"
"029034019","01"," "," "," ","0004500000"," ","0002500000"
"029034021","01"," ","0006000000"," "," ","0007200000","0001500000"
"029034021","03"," "," "," "," ","0003000000"," "
"029034021","04"," "," "," "," ","0003000000"," "
"029034022","01"," "," "," "," ","0003000000"," "
"029034023","01"," "," "," ","0006000000"," "," "
"029034025","01"," "," "," ","0004000000"," ","0002000000"
"029034025","03","0001500000"," "," "," "," "," "
"029034026","01"," ","0005000000"," ","0001300000"," "," "
"029034027","01"," ","0003000000"," ","0001600000"," "," "
"029034028","01"," "," "," ","0000800000"," "," "
"029034029","01"," "," "," ","0007680000"," "," "
"029034029","07"," "," "," ","0002580000"," "," "
"029034030","01"," "," "," ","0000840000"," "," "
"029034031","01"," ","0003000000"," "," ","0010000000"," "
"029034031","03"," "," "," "," ","0001500000"," "
"029034032","01"," "," "," "," ","0003000000"," "
"029034033","01"," ","0005000000"," "," "," "," "
"029034034","01"," "," "," "," ","0009000000"," "
"029034035","01"," "," "," ","0004500000","0000700000","0000500000"
"029034036","01"," ","0003000000"," "," "," ","0003000000"
"029034037","02"," "," "," "," ","0001500000"," "
"029034038","01"," "," "," ","0002250000"," "," "
"029034038","02"," "," "," ","0002250000"," "," "
"029034039","01","0","0007000000"," "," "," "," "
"029034039","02"," "," "," "," ","0001800000"," "
"029034040","01"," "," "," ","0003950000"," "," "
"029034040","02"," "," "," "," ","0001000000"," "
"029034041","01"," ","0007200000"," ","0007000000"," "," "
"029034042","01"," "," "," ","0007080000"," ","0002000000"
"029034043","01"," ","0005000000"," ","0004900000"," "," "
"029034044","01"," "," "," ","0002500000"," ","0002000000"
"029034045","01"," "," "," ","0001075000"," "," "
"029111053","01"," ","0001000000"," "," "," "," "
"029111054","01"," "," ","0001800000"," "," "," "
"029112052","01"," "," "," "," ","0006000000","0001000000"
"029112054","01"," "," "," ","0001950000"," ","0002000000"
"029112054","02"," "," "," ","0001950000"," "," "
"029112055","01"," ","0006000000"," "," "," ","0003000000"
"029113051","01"," "," "," ","0003900000"," ","0002000000"
"029113052","01"," "," "," ","0002350000"," ","0003000000"
"029113052","02"," "," "," ","0002350000"," "," "
"029113053","01"," ","0002000000"," ","0003900000"," ","0002000000"
"029113054","01","0023950000"," "," "," "," "," "
"029114046","01"," ","0003500000"," "," "," ","0003000000"
"029114047","01"," ","0003000000"," "," "," ","0003000000"
"029114048","01"," ","0004000000"," ","0006000000"," ","0002000000"
"029114049","01"," "," "," ","0003300000"," ","0002000000"
"029114050","02"," "," "," "," ","0003000000"," "
"029114052","01"," "," "," "," ","0001500000"," "
"029114053","01"," ","0015000000"," "," "," "," "
"029114054","06"," "," "," ","0004500000"," "," "
"029114055","01"," "," "," "," ","0002000000"," "
"029121057","02"," "," "," "," ","0001500000"," "
"029121057","06"," "," "," ","0002220000"," "," "
"029121060","01"," "," "," ","0003920000","0002500000","0003000000"
"029121061","01"," "," ","0001200000"," "," "," "
